"Dep.Country.Code","vbs","date","n"
"US","MX",2022-08-29,1
"US","MX",2022-08-30,1
"US","MX",2022-09-01,1
"US","MX",2022-09-04,1
"US","NO",2022-08-17,1
"US","OTHER",2022-06-16,1
"US","OTHER",2022-06-18,1
"US","OTHER",2022-06-19,1
"US","OTHER",2022-06-24,1
"US","OTHER",2022-06-30,1
"US","OTHER",2022-07-05,3
"US","OTHER",2022-07-09,4
"US","OTHER",2022-07-10,2
"US","OTHER",2022-07-11,1
"US","OTHER",2022-07-12,2
"US","OTHER",2022-07-13,1
"US","OTHER",2022-07-14,1
"US","OTHER",2022-07-16,2
"US","OTHER",2022-07-17,1
"US","OTHER",2022-07-18,1
"US","OTHER",2022-07-19,2
"US","OTHER",2022-07-21,1
"US","OTHER",2022-07-22,2
"US","OTHER",2022-07-23,2
"US","OTHER",2022-07-24,2
"US","OTHER",2022-07-25,3
"US","OTHER",2022-07-26,3
"US","OTHER",2022-07-27,5
"US","OTHER",2022-07-28,2
"US","OTHER",2022-07-29,5
"US","OTHER",2022-07-30,2
"US","OTHER",2022-07-31,3
"US","OTHER",2022-08-01,6
"US","OTHER",2022-08-02,4
"US","OTHER",2022-08-03,3
"US","OTHER",2022-08-04,2
"US","OTHER",2022-08-05,3
"US","OTHER",2022-08-06,4
"US","OTHER",2022-08-07,2
"US","OTHER",2022-08-08,6
"US","OTHER",2022-08-09,1
"US","OTHER",2022-08-10,3
"US","OTHER",2022-08-11,3
"US","OTHER",2022-08-12,2
"US","OTHER",2022-08-13,3
"US","OTHER",2022-08-14,2
"US","OTHER",2022-08-15,3
"US","OTHER",2022-08-16,3
"US","OTHER",2022-08-17,3
"US","OTHER",2022-08-18,3
"US","OTHER",2022-08-19,4
"US","OTHER",2022-08-20,5
"US","OTHER",2022-08-21,4
"US","OTHER",2022-08-22,4
"US","OTHER",2022-08-23,3
"US","OTHER",2022-08-24,2
"US","OTHER",2022-08-26,1
"US","OTHER",2022-08-27,5
"US","OTHER",2022-08-28,2
"US","OTHER",2022-08-29,3
"US","OTHER",2022-08-30,1
"US","OTHER",2022-09-01,3
"US","OTHER",2022-09-05,2
"US","PH",2022-07-25,1
"US","PR",2022-06-26,1
"US","PR",2022-07-24,1
"US","PR",2022-07-28,1
"US","PR",2022-08-06,1
"US","PR",2022-08-08,2
"US","PR",2022-08-13,1
"US","PR",2022-08-19,2
"US","PR",2022-08-26,1
"US","PR",2022-08-31,1
"US","PR",2022-09-09,1
"US","SG",2022-07-18,1
"US","TH",2022-09-03,1
"US","TW",2022-07-19,1
"US","ZA",2022-07-10,1
"US","ZA",2022-07-28,1
"US","ZA",2022-08-13,1
