"Dep.Country.Code","vbs","date","n"
"US","MX",2022-07-21,1
"US","MX",2022-07-25,1
"US","MX",2022-07-26,1
"US","MX",2022-07-27,2
"US","MX",2022-07-29,1
"US","MX",2022-07-31,1
"US","MX",2022-08-01,2
"US","MX",2022-08-02,2
"US","MX",2022-08-03,2
"US","MX",2022-08-06,2
"US","MX",2022-08-08,1
"US","MX",2022-08-12,1
"US","MX",2022-08-13,1
"US","MX",2022-08-15,2
"US","MX",2022-08-20,1
"US","MX",2022-08-26,1
"US","MX",2022-08-27,1
"US","MX",2022-08-28,2
"US","MX",2022-08-30,2
"US","MX",2022-09-02,1
"US","MX",2022-09-03,2
"US","OTHER",2022-06-10,1
"US","OTHER",2022-06-21,1
"US","OTHER",2022-06-22,1
"US","OTHER",2022-06-25,1
"US","OTHER",2022-06-27,1
"US","OTHER",2022-06-28,2
"US","OTHER",2022-06-30,1
"US","OTHER",2022-07-01,1
"US","OTHER",2022-07-02,1
"US","OTHER",2022-07-06,1
"US","OTHER",2022-07-08,1
"US","OTHER",2022-07-09,4
"US","OTHER",2022-07-11,6
"US","OTHER",2022-07-12,4
"US","OTHER",2022-07-13,6
"US","OTHER",2022-07-17,3
"US","OTHER",2022-07-18,3
"US","OTHER",2022-07-19,1
"US","OTHER",2022-07-20,2
"US","OTHER",2022-07-21,1
"US","OTHER",2022-07-22,2
"US","OTHER",2022-07-23,2
"US","OTHER",2022-07-25,7
"US","OTHER",2022-07-26,1
"US","OTHER",2022-07-27,2
"US","OTHER",2022-07-28,5
"US","OTHER",2022-07-29,4
"US","OTHER",2022-07-30,3
"US","OTHER",2022-07-31,1
"US","OTHER",2022-08-01,3
"US","OTHER",2022-08-02,4
"US","OTHER",2022-08-03,5
"US","OTHER",2022-08-04,1
"US","OTHER",2022-08-05,1
"US","OTHER",2022-08-06,3
"US","OTHER",2022-08-07,1
"US","OTHER",2022-08-08,4
"US","OTHER",2022-08-09,4
"US","OTHER",2022-08-10,2
"US","OTHER",2022-08-11,1
"US","OTHER",2022-08-12,1
"US","OTHER",2022-08-13,2
"US","OTHER",2022-08-15,2
"US","OTHER",2022-08-16,1
"US","OTHER",2022-08-17,3
"US","OTHER",2022-08-18,5
"US","OTHER",2022-08-19,1
"US","OTHER",2022-08-20,3
"US","OTHER",2022-08-21,3
"US","OTHER",2022-08-22,7
"US","OTHER",2022-08-23,2
"US","OTHER",2022-08-24,3
"US","OTHER",2022-08-25,1
"US","OTHER",2022-08-26,1
"US","OTHER",2022-08-28,3
"US","OTHER",2022-08-29,3
"US","OTHER",2022-08-30,2
"US","OTHER",2022-08-31,2
"US","OTHER",2022-09-01,3
"US","OTHER",2022-09-03,2
"US","OTHER",2022-09-05,1
"US","OTHER",2022-09-06,2
"US","OTHER",2022-09-08,1
"US","PA",2022-08-11,1
"US","PA",2022-08-20,1
"US","PH",2022-07-27,1
"US","PR",2022-06-29,2
"US","PR",2022-07-26,1
"US","PR",2022-07-28,1
"US","PR",2022-08-04,1
"US","PR",2022-08-09,1
"US","PR",2022-08-22,1
"US","PR",2022-08-24,2
"US","PR",2022-08-27,1
"US","SG",2022-08-14,1
"US","TH",2022-07-15,1
"US","TW",2022-07-29,1
"US","TW",2022-08-11,1
"US","ZA",2022-07-30,1
